time_tag,active,source,x_gse,y_gse,z_gse
2016-02-16 16:00:00.000,1,ACE,1409538,-172206,-82914
2016-02-16 16:00:00.000,0,DSCOVR,1546910,58860,-171055
2016-02-16 17:00:00.000,1,ACE,1409538,-172206,-82914
2016-02-16 17:00:00.000,0,DSCOVR,1546917,58465,-170986
2016-02-16 18:00:00.000,1,ACE,1409538,-172206,-82914
2016-02-16 18:00:00.000,0,DSCOVR,1546925,58069,-170916
2016-02-16 19:00:00.000,1,ACE,1409538,-172206,-89292
2016-02-16 19:00:00.000,0,DSCOVR,1546932,57672,-170846
2016-02-16 20:00:00.000,0,DSCOVR,1546940,57276,-170776
2016-02-16 20:00:00.000,1,ACE,1409538,-172206,-89292
2016-02-16 21:00:00.000,1,ACE,1409538,-172206,-89292
2016-02-16 21:00:00.000,0,DSCOVR,1546947,56879,-170705
2016-02-16 22:00:00.000,0,DSCOVR,1546955,56481,-170634
2016-02-16 22:00:00.000,1,ACE,1409538,-172206,-89292
2016-02-16 23:00:00.000,0,DSCOVR,1546962,56083,-170562
2016-02-16 23:00:00.000,1,ACE,1409538,-172206,-89292
2016-02-17 00:00:00.000,1,ACE,1409538,-172206,-89292
2016-02-17 00:00:00.000,0,DSCOVR,1546969,55684,-170491
2016-02-17 01:00:00.000,1,ACE,1409538,-172206,-89292
2016-02-17 01:00:00.000,0,DSCOVR,1546976,55285,-170418
2016-02-17 02:00:00.000,0,DSCOVR,1546983,54885,-170346
2016-02-17 02:00:00.000,1,ACE,1409538,-172206,-89292
2016-02-17 03:00:00.000,1,ACE,1409538,-172206,-89292
2016-02-17 03:00:00.000,0,DSCOVR,1546991,54485,-170273
2016-02-17 04:00:00.000,1,ACE,1409538,-172206,-89292
2016-02-17 04:00:00.000,0,DSCOVR,1546998,54084,-170200
2016-02-17 05:00:00.000,0,DSCOVR,1547004,53683,-170126
2016-02-17 05:00:00.000,1,ACE,1409538,-172206,-89292
2016-02-17 06:00:00.000,1,ACE,1409538,-172206,-89292
2016-02-17 06:00:00.000,0,DSCOVR,1547011,53281,-170052
2016-02-17 07:00:00.000,1,ACE,1409538,-172206,-89292
2016-02-17 07:00:00.000,0,DSCOVR,1547018,52879,-169977
2016-02-17 08:00:00.000,0,DSCOVR,1547025,52477,-169903
2016-02-17 08:00:00.000,1,ACE,1409538,-172206,-89292
2016-02-17 09:00:00.000,0,DSCOVR,1547032,52074,-169828
2016-02-17 09:00:00.000,1,ACE,1409538,-172206,-89292
2016-02-17 10:00:00.000,1,ACE,1409538,-165828,-89292
2016-02-17 10:00:00.000,0,DSCOVR,1547039,51670,-169752
2016-02-17 11:00:00.000,0,DSCOVR,1547045,51266,-169676
2016-02-17 11:00:00.000,1,ACE,1409538,-165828,-89292
2016-02-17 12:00:00.000,0,DSCOVR,1547052,50862,-169600
2016-02-17 12:00:00.000,1,ACE,1409538,-165828,-89292
2016-02-17 13:00:00.000,1,ACE,1409538,-165828,-89292
2016-02-17 13:00:00.000,0,DSCOVR,1547059,50457,-169523
2016-02-17 14:00:00.000,0,DSCOVR,1547065,50052,-169446
2016-02-17 14:00:00.000,1,ACE,1409538,-165828,-89292
2016-02-17 15:00:00.000,1,ACE,1409538,-165828,-89292
2016-02-17 15:00:00.000,0,DSCOVR,1547072,49646,-169369
2016-02-17 16:00:00.000,1,ACE,1409538,-165828,-89292
2016-02-17 16:00:00.000,0,DSCOVR,1547079,49240,-169291
2016-02-17 17:00:00.000,0,DSCOVR,1547085,48833,-169213
2016-02-17 17:00:00.000,1,ACE,1409538,-165828,-89292
2016-02-17 18:00:00.000,1,ACE,1409538,-165828,-89292
2016-02-17 18:00:00.000,0,DSCOVR,1547092,48426,-169135
2016-02-17 19:00:00.000,0,DSCOVR,1547099,48019,-169056
2016-02-17 19:00:00.000,1,ACE,1409538,-165828,-89292
2016-02-17 20:00:00.000,1,ACE,1409538,-165828,-89292
2016-02-17 20:00:00.000,0,DSCOVR,1547105,47611,-168977
2016-02-17 21:00:00.000,1,ACE,1409538,-165828,-89292
2016-02-17 21:00:00.000,0,DSCOVR,1547112,47202,-168897
2016-02-17 22:00:00.000,0,DSCOVR,1547118,46793,-168817
2016-02-17 22:00:00.000,1,ACE,1409538,-165828,-89292
2016-02-17 23:00:00.000,0,DSCOVR,1547125,46384,-168737
2016-02-17 23:00:00.000,1,ACE,1409538,-165828,-89292
2016-02-18 00:00:00.000,0,DSCOVR,1547131,45975,-168656
2016-02-18 00:00:00.000,1,ACE,1409538,-165828,-89292
2016-02-18 01:00:00.000,0,DSCOVR,1547138,45564,-168575
2016-02-18 01:00:00.000,1,ACE,1409538,-165828,-89292
2016-02-18 02:00:00.000,0,DSCOVR,1547145,45154,-168494
2016-02-18 02:00:00.000,1,ACE,1409538,-165828,-89292
2016-02-18 03:00:00.000,0,DSCOVR,1547151,44743,-168412
2016-02-18 03:00:00.000,1,ACE,1409538,-165828,-89292
2016-02-18 04:00:00.000,1,ACE,1409538,-165828,-89292
2016-02-18 04:00:00.000,0,DSCOVR,1547158,44332,-168330
2016-02-18 05:00:00.000,1,ACE,1409538,-165828,-95670
2016-02-18 05:00:00.000,0,DSCOVR,1547165,43920,-168248
2016-02-18 06:00:00.000,0,DSCOVR,1547171,43508,-168165
2016-02-18 06:00:00.000,1,ACE,1409538,-165828,-95670
2016-02-18 07:00:00.000,0,DSCOVR,1547178,43095,-168082
2016-02-18 07:00:00.000,1,ACE,1409538,-165828,-95670
2016-02-18 08:00:00.000,1,ACE,1409538,-165828,-95670
2016-02-18 08:00:00.000,0,DSCOVR,1547185,42682,-167998
2016-02-18 09:00:00.000,0,DSCOVR,1547191,42269,-167914
2016-02-18 09:00:00.000,1,ACE,1409538,-165828,-95670
2016-02-18 10:00:00.000,0,DSCOVR,1547198,41855,-167830
2016-02-18 10:00:00.000,1,ACE,1409538,-159450,-95670
2016-02-18 11:00:00.000,0,DSCOVR,1547205,41441,-167746
2016-02-18 11:00:00.000,1,ACE,1409538,-159450,-95670
2016-02-18 12:00:00.000,1,ACE,1409538,-159450,-95670
2016-02-18 12:00:00.000,0,DSCOVR,1547212,41026,-167661
2016-02-18 13:00:00.000,1,ACE,1409538,-159450,-95670
2016-02-18 13:00:00.000,0,DSCOVR,1547218,40612,-167575
2016-02-18 14:00:00.000,1,ACE,1409538,-159450,-95670
2016-02-18 14:00:00.000,0,DSCOVR,1547225,40197,-167489
2016-02-18 15:00:00.000,0,DSCOVR,1547232,39781,-167403
2016-02-18 15:00:00.000,1,ACE,1409538,-159450,-95670
2016-02-18 16:00:00.000,1,ACE,1403160,-159450,-95670
2016-02-18 16:00:00.000,0,DSCOVR,1547239,39365,-167317
2016-02-18 17:00:00.000,0,DSCOVR,1547246,38948,-167230
2016-02-18 17:00:00.000,1,ACE,1403160,-159450,-95670
2016-02-18 18:00:00.000,0,DSCOVR,1547253,38532,-167143
2016-02-18 18:00:00.000,1,ACE,1403160,-159450,-95670
2016-02-18 19:00:00.000,0,DSCOVR,1547260,38115,-167056
2016-02-18 19:00:00.000,1,ACE,1403160,-159450,-95670
2016-02-18 20:00:00.000,0,DSCOVR,1547267,37697,-166968
2016-02-18 20:00:00.000,1,ACE,1403160,-159450,-95670
2016-02-18 21:00:00.000,0,DSCOVR,1547275,37279,-166879
2016-02-18 21:00:00.000,1,ACE,1403160,-159450,-95670
2016-02-18 22:00:00.000,1,ACE,1403160,-159450,-95670
2016-02-18 22:00:00.000,0,DSCOVR,1547282,36861,-166791
2016-02-18 23:00:00.000,1,ACE,1403160,-159450,-95670
2016-02-18 23:00:00.000,0,DSCOVR,1547289,36442,-166702
2016-02-19 00:00:00.000,1,ACE,1403160,-159450,-95670
2016-02-19 00:00:00.000,0,DSCOVR,1547296,36024,-166613
2016-02-19 01:00:00.000,1,ACE,1403160,-159450,-95670
2016-02-19 01:00:00.000,0,DSCOVR,1547304,35604,-166523
2016-02-19 02:00:00.000,1,ACE,1403160,-159450,-95670
2016-02-19 02:00:00.000,0,DSCOVR,1547311,35185,-166433
2016-02-19 03:00:00.000,0,DSCOVR,1547319,34765,-166343
2016-02-19 03:00:00.000,1,ACE,1403160,-159450,-95670
2016-02-19 04:00:00.000,0,DSCOVR,1547326,34344,-166252
2016-02-19 04:00:00.000,1,ACE,1403160,-159450,-95670
2016-02-19 05:00:00.000,0,DSCOVR,1547334,33924,-166161
2016-02-19 05:00:00.000,1,ACE,1403160,-159450,-95670
2016-02-19 06:00:00.000,1,ACE,1403160,-159450,-95670
2016-02-19 06:00:00.000,0,DSCOVR,1547342,33503,-166069
2016-02-19 07:00:00.000,1,ACE,1403160,-159450,-95670
2016-02-19 07:00:00.000,0,DSCOVR,1547349,33082,-165978
2016-02-19 08:00:00.000,1,ACE,1403160,-159450,-95670
2016-02-19 08:00:00.000,0,DSCOVR,1547357,32660,-165886
2016-02-19 09:00:00.000,1,ACE,1403160,-159450,-95670
2016-02-19 09:00:00.000,0,DSCOVR,1547365,32239,-165793
2016-02-19 10:00:00.000,0,DSCOVR,1547373,31816,-165700
2016-02-19 10:00:00.000,1,ACE,1403160,-153072,-95670
2016-02-19 11:00:00.000,1,ACE,1403160,-153072,-95670
2016-02-19 11:00:00.000,0,DSCOVR,1547381,31394,-165607
2016-02-19 12:00:00.000,0,DSCOVR,1547389,30971,-165514
2016-02-19 12:00:00.000,1,ACE,1403160,-153072,-95670
2016-02-19 13:00:00.000,0,DSCOVR,1547397,30548,-165420
2016-02-19 13:00:00.000,1,ACE,1403160,-153072,-95670
2016-02-19 14:00:00.000,1,ACE,1403160,-153072,-95670
2016-02-19 14:00:00.000,0,DSCOVR,1547406,30124,-165325
2016-02-19 15:00:00.000,0,DSCOVR,1547414,29701,-165231
2016-02-19 15:00:00.000,1,ACE,1403160,-153072,-95670
2016-02-19 16:00:00.000,1,ACE,1403160,-153072,-95670
2016-02-19 16:00:00.000,0,DSCOVR,1547423,29277,-165136
2016-02-19 17:00:00.000,1,ACE,1403160,-153072,-102048
2016-02-19 17:00:00.000,0,DSCOVR,1547431,28852,-165040
2016-02-19 18:00:00.000,0,DSCOVR,1547440,28428,-164945
2016-02-19 18:00:00.000,1,ACE,1403160,-153072,-102048
2016-02-19 19:00:00.000,1,ACE,1403160,-153072,-102048
2016-02-19 19:00:00.000,0,DSCOVR,1547448,28003,-164849
2016-02-19 20:00:00.000,1,ACE,1403160,-153072,-102048
2016-02-19 20:00:00.000,0,DSCOVR,1547457,27578,-164752
2016-02-19 21:00:00.000,0,DSCOVR,1547466,27152,-164656
2016-02-19 21:00:00.000,1,ACE,1403160,-153072,-102048
2016-02-19 22:00:00.000,1,ACE,1403160,-153072,-102048
2016-02-19 22:00:00.000,0,DSCOVR,1547475,26727,-164559
2016-02-19 23:00:00.000,0,DSCOVR,1547484,26301,-164461
2016-02-19 23:00:00.000,1,ACE,1403160,-153072,-102048
2016-02-20 00:00:00.000,1,ACE,1403160,-153072,-102048
2016-02-20 00:00:00.000,0,DSCOVR,1547493,25875,-164364
2016-02-20 01:00:00.000,1,ACE,1403160,-153072,-102048
2016-02-20 01:00:00.000,0,DSCOVR,1547502,25448,-164265
2016-02-20 02:00:00.000,1,ACE,1403160,-153072,-102048
2016-02-20 02:00:00.000,0,DSCOVR,1547512,25021,-164167
2016-02-20 03:00:00.000,0,DSCOVR,1547521,24595,-164068
2016-02-20 03:00:00.000,1,ACE,1403160,-153072,-102048
2016-02-20 04:00:00.000,1,ACE,1403160,-153072,-102048
2016-02-20 04:00:00.000,0,DSCOVR,1547531,24167,-163969
2016-02-20 05:00:00.000,1,ACE,1403160,-153072,-102048
2016-02-20 05:00:00.000,0,DSCOVR,1547540,23740,-163870
2016-02-20 06:00:00.000,1,ACE,1403160,-153072,-102048
2016-02-20 06:00:00.000,0,DSCOVR,1547550,23312,-163770
2016-02-20 07:00:00.000,1,ACE,1403160,-153072,-102048
2016-02-20 07:00:00.000,0,DSCOVR,1547560,22884,-163670
2016-02-20 08:00:00.000,1,ACE,1403160,-153072,-102048
2016-02-20 08:00:00.000,0,DSCOVR,1547570,22456,-163569
2016-02-20 09:00:00.000,1,ACE,1403160,-153072,-102048
2016-02-20 09:00:00.000,0,DSCOVR,1547580,22028,-163468
2016-02-20 10:00:00.000,1,ACE,1403160,-146694,-102048
2016-02-20 10:00:00.000,0,DSCOVR,1547590,21599,-163367
2016-02-20 11:00:00.000,1,ACE,1403160,-146694,-102048
2016-02-20 11:00:00.000,0,DSCOVR,1547600,21170,-163266
2016-02-20 12:00:00.000,1,ACE,1403160,-146694,-102048
2016-02-20 12:00:00.000,0,DSCOVR,1547610,20741,-163164
2016-02-20 13:00:00.000,1,ACE,1403160,-146694,-102048
2016-02-20 13:00:00.000,0,DSCOVR,1547621,20312,-163061
2016-02-20 14:00:00.000,1,ACE,1403160,-146694,-102048
2016-02-20 14:00:00.000,0,DSCOVR,1547631,19882,-162959
2016-02-20 15:00:00.000,1,ACE,1403160,-146694,-102048
2016-02-20 15:00:00.000,0,DSCOVR,1547642,19453,-162856
2016-02-20 16:00:00.000,0,DSCOVR,1547653,19023,-162753
2016-02-20 16:00:00.000,1,ACE,1403160,-146694,-102048
2016-02-20 17:00:00.000,0,DSCOVR,1547664,18592,-162649
2016-02-20 17:00:00.000,1,ACE,1403160,-146694,-102048
2016-02-20 18:00:00.000,1,ACE,1403160,-146694,-102048
2016-02-20 18:00:00.000,0,DSCOVR,1547675,18162,-162545
2016-02-20 19:00:00.000,1,ACE,1403160,-146694,-102048
2016-02-20 19:00:00.000,0,DSCOVR,1547686,17732,-162441
2016-02-20 20:00:00.000,1,ACE,1403160,-146694,-102048
2016-02-20 20:00:00.000,0,DSCOVR,1547697,17301,-162336
2016-02-20 21:00:00.000,0,DSCOVR,1547708,16870,-162231
2016-02-20 21:00:00.000,1,ACE,1403160,-146694,-102048
2016-02-20 22:00:00.000,0,DSCOVR,1547720,16439,-162126
2016-02-20 22:00:00.000,1,ACE,1403160,-146694,-102048
2016-02-20 23:00:00.000,1,ACE,1403160,-146694,-102048
2016-02-20 23:00:00.000,0,DSCOVR,1547731,16008,-162020
2016-02-21 00:00:00.000,1,ACE,1403160,-146694,-102048
2016-02-21 00:00:00.000,0,DSCOVR,1547743,15577,-161914
2016-02-21 01:00:00.000,1,ACE,1403160,-146694,-102048
2016-02-21 01:00:00.000,0,DSCOVR,1547755,15145,-161808
2016-02-21 02:00:00.000,0,DSCOVR,1547767,14713,-161702
2016-02-21 02:00:00.000,1,ACE,1403160,-146694,-102048
2016-02-21 03:00:00.000,1,ACE,1403160,-146694,-102048
2016-02-21 03:00:00.000,0,DSCOVR,1547779,14281,-161595
2016-02-21 04:00:00.000,1,ACE,1403160,-146694,-102048
2016-02-21 04:00:00.000,0,DSCOVR,1547791,13849,-161487
2016-02-21 05:00:00.000,0,DSCOVR,1547803,13417,-161380
2016-02-21 05:00:00.000,1,ACE,1403160,-146694,-102048
2016-02-21 06:00:00.000,0,DSCOVR,1547815,12984,-161272
2016-02-21 06:00:00.000,1,ACE,1403160,-146694,-102048
2016-02-21 07:00:00.000,0,DSCOVR,1547828,12552,-161163
2016-02-21 07:00:00.000,1,ACE,1403160,-146694,-108426
2016-02-21 08:00:00.000,1,ACE,1403160,-146694,-108426
2016-02-21 08:00:00.000,0,DSCOVR,1547841,12119,-161055
2016-02-21 09:00:00.000,1,ACE,1403160,-146694,-108426
2016-02-21 09:00:00.000,0,DSCOVR,1547853,11686,-160946
2016-02-21 10:00:00.000,1,ACE,1403160,-140316,-108426
2016-02-21 10:00:00.000,0,DSCOVR,1547866,11253,-160836
2016-02-21 11:00:00.000,1,ACE,1403160,-140316,-108426
2016-02-21 11:00:00.000,0,DSCOVR,1547879,10820,-160727
2016-02-21 12:00:00.000,1,ACE,1403160,-140316,-108426
2016-02-21 12:00:00.000,0,DSCOVR,1547892,10387,-160617
2016-02-21 13:00:00.000,1,ACE,1403160,-140316,-108426
2016-02-21 13:00:00.000,0,DSCOVR,1547905,9954,-160507
2016-02-21 14:00:00.000,1,ACE,1403160,-140316,-108426
2016-02-21 14:00:00.000,0,DSCOVR,1547919,9520,-160396
2016-02-21 15:00:00.000,0,DSCOVR,1547932,9087,-160285
2016-02-21 15:00:00.000,1,ACE,1403160,-140316,-108426
2016-02-21 16:00:00.000,1,ACE,1403160,-140316,-108426
2016-02-21 16:00:00.000,0,DSCOVR,1547946,8653,-160174
2016-02-21 17:00:00.000,0,DSCOVR,1547960,8219,-160062
2016-02-21 17:00:00.000,1,ACE,1403160,-140316,-108426
2016-02-21 18:00:00.000,1,ACE,1403160,-140316,-108426
2016-02-21 18:00:00.000,0,DSCOVR,1547973,7785,-159950
2016-02-21 19:00:00.000,1,ACE,1403160,-140316,-108426
2016-02-21 19:00:00.000,0,DSCOVR,1547987,7352,-159838
2016-02-21 20:00:00.000,1,ACE,1403160,-140316,-108426
2016-02-21 20:00:00.000,0,DSCOVR,1548001,6917,-159725
2016-02-21 21:00:00.000,1,ACE,1403160,-140316,-108426
2016-02-21 21:00:00.000,0,DSCOVR,1548016,6483,-159612
2016-02-21 22:00:00.000,1,ACE,1403160,-140316,-108426
2016-02-21 22:00:00.000,0,DSCOVR,1548030,6049,-159499
2016-02-21 23:00:00.000,1,ACE,1403160,-140316,-108426
2016-02-21 23:00:00.000,0,DSCOVR,1548044,5614,-159386
2016-02-22 00:00:00.000,0,DSCOVR,1548059,5180,-159272
2016-02-22 00:00:00.000,1,ACE,1403160,-140316,-108426
2016-02-22 01:00:00.000,1,ACE,1403160,-140316,-108426
2016-02-22 01:00:00.000,0,DSCOVR,1548074,4745,-159157
2016-02-22 02:00:00.000,0,DSCOVR,1548089,4311,-159043
2016-02-22 02:00:00.000,1,ACE,1403160,-140316,-108426
2016-02-22 03:00:00.000,1,ACE,1403160,-140316,-108426
2016-02-22 03:00:00.000,0,DSCOVR,1548104,3876,-158928
2016-02-22 04:00:00.000,1,ACE,1403160,-140316,-108426
2016-02-22 04:00:00.000,0,DSCOVR,1548119,3441,-158813
2016-02-22 05:00:00.000,0,DSCOVR,1548134,3006,-158697
2016-02-22 05:00:00.000,1,ACE,1403160,-140316,-108426
2016-02-22 06:00:00.000,1,ACE,1403160,-140316,-108426
2016-02-22 06:00:00.000,0,DSCOVR,1548149,2572,-158582
2016-02-22 07:00:00.000,0,DSCOVR,1548165,2137,-158465
2016-02-22 07:00:00.000,1,ACE,1403160,-140316,-108426
2016-02-22 08:00:00.000,1,ACE,1403160,-140316,-108426
2016-02-22 08:00:00.000,0,DSCOVR,1548180,1702,-158349
2016-02-22 09:00:00.000,1,ACE,1403160,-133938,-108426
2016-02-22 09:00:00.000,0,DSCOVR,1548196,1267,-158232
2016-02-22 10:00:00.000,0,DSCOVR,1548212,831,-158115
2016-02-22 10:00:00.000,1,ACE,1403160,-133938,-108426
2016-02-22 11:00:00.000,0,DSCOVR,1548228,396,-157998
2016-02-22 11:00:00.000,1,ACE,1403160,-133938,-108426
2016-02-22 12:00:00.000,1,ACE,1396782,-133938,-108426
2016-02-22 12:00:00.000,0,DSCOVR,1548244,-43,-157879
2016-02-22 13:00:00.000,1,ACE,1396782,-133938,-108426
2016-02-22 13:00:00.000,0,DSCOVR,1548260,-479,-157761
2016-02-22 14:00:00.000,1,ACE,1396782,-133938,-108426
2016-02-22 14:00:00.000,0,DSCOVR,1548277,-914,-157642
2016-02-22 15:00:00.000,1,ACE,1396782,-133938,-108426
2016-02-22 15:00:00.000,0,DSCOVR,1548293,-1349,-157524
2016-02-22 16:00:00.000,1,ACE,1396782,-133938,-108426
2016-02-22 16:00:00.000,0,DSCOVR,1548310,-1784,-157405
2016-02-22 17:00:00.000,1,ACE,1396782,-133938,-108426
2016-02-22 17:00:00.000,0,DSCOVR,1548326,-2220,-157285
2016-02-22 18:00:00.000,1,ACE,1396782,-133938,-108426
2016-02-22 18:00:00.000,0,DSCOVR,1548343,-2655,-157166
2016-02-22 19:00:00.000,0,DSCOVR,1548360,-3091,-157046
2016-02-22 19:00:00.000,1,ACE,1396782,-133938,-108426
2016-02-22 20:00:00.000,1,ACE,1396782,-133938,-108426
2016-02-22 20:00:00.000,0,DSCOVR,1548377,-3526,-156925
2016-02-22 21:00:00.000,0,DSCOVR,1548395,-3961,-156805
2016-02-22 21:00:00.000,1,ACE,1396782,-133938,-108426
2016-02-22 22:00:00.000,1,ACE,1396782,-133938,-108426
2016-02-22 22:00:00.000,0,DSCOVR,1548412,-4397,-156684
2016-02-22 23:00:00.000,1,ACE,1396782,-133938,-108426
2016-02-22 23:00:00.000,0,DSCOVR,1548429,-4832,-156563
2016-02-23 00:00:00.000,0,DSCOVR,1548447,-5267,-156441
2016-02-23 00:00:00.000,1,ACE,1396782,-133938,-114804
2016-02-23 01:00:00.000,1,ACE,1396782,-133938,-114804
2016-02-23 01:00:00.000,0,DSCOVR,1548465,-5702,-156319
2016-02-23 02:00:00.000,1,ACE,1396782,-133938,-114804
2016-02-23 02:00:00.000,0,DSCOVR,1548483,-6138,-156197
2016-02-23 03:00:00.000,1,ACE,1396782,-133938,-114804
2016-02-23 03:00:00.000,0,DSCOVR,1548500,-6573,-156075
2016-02-23 04:00:00.000,0,DSCOVR,1548519,-7008,-155952
2016-02-23 04:00:00.000,1,ACE,1396782,-133938,-114804
2016-02-23 05:00:00.000,0,DSCOVR,1548537,-7444,-155829
2016-02-23 05:00:00.000,1,ACE,1396782,-133938,-114804
2016-02-23 06:00:00.000,0,DSCOVR,1548555,-7879,-155705
2016-02-23 06:00:00.000,1,ACE,1396782,-133938,-114804
2016-02-23 07:00:00.000,0,DSCOVR,1548574,-8314,-155582
2016-02-23 07:00:00.000,1,ACE,1396782,-127560,-114804
2016-02-23 08:00:00.000,1,ACE,1396782,-127560,-114804
2016-02-23 08:00:00.000,0,DSCOVR,1548592,-8749,-155458
2016-02-23 09:00:00.000,1,ACE,1396782,-127560,-114804
2016-02-23 09:00:00.000,0,DSCOVR,1548611,-9185,-155333
2016-02-23 10:00:00.000,1,ACE,1396782,-127560,-114804
2016-02-23 10:00:00.000,0,DSCOVR,1548630,-9620,-155209
2016-02-23 11:00:00.000,1,ACE,1396782,-127560,-114804
2016-02-23 11:00:00.000,0,DSCOVR,1548649,-10055,-155084
2016-02-23 12:00:00.000,1,ACE,1396782,-127560,-114804
2016-02-23 12:00:00.000,0,DSCOVR,1548668,-10490,-154959
2016-02-23 13:00:00.000,0,DSCOVR,1548687,-10925,-154833
2016-02-23 13:00:00.000,1,ACE,1396782,-127560,-114804
2016-02-23 14:00:00.000,1,ACE,1396782,-127560,-114804
2016-02-23 14:00:00.000,0,DSCOVR,1548706,-11360,-154707
2016-02-23 15:00:00.000,0,DSCOVR,1548725,-11794,-154581
2016-02-23 15:00:00.000,1,ACE,1396782,-127560,-114804
2016-02-23 16:00:00.000,0,DSCOVR,1548745,-12229,-154455
2016-02-23 16:00:00.000,1,ACE,1396782,-127560,-114804
2016-02-23 17:00:00.000,1,ACE,1396782,-127560,-114804
2016-02-23 17:00:00.000,0,DSCOVR,1548765,-12664,-154328
2016-02-23 18:00:00.000,1,ACE,1396782,-127560,-114804
2016-02-23 18:00:00.000,0,DSCOVR,1548784,-13099,-154201
2016-02-23 19:00:00.000,0,DSCOVR,1548804,-13533,-154074
2016-02-23 19:00:00.000,1,ACE,1396782,-127560,-114804
2016-02-23 20:00:00.000,0,DSCOVR,1548824,-13967,-153946
2016-02-23 20:00:00.000,1,ACE,1396782,-127560,-114804
2016-02-23 21:00:00.000,1,ACE,1396782,-127560,-114804
2016-02-23 21:00:00.000,0,DSCOVR,1548844,-14402,-153818
2016-02-23 22:00:00.000,1,ACE,1396782,-127560,-114804
2016-02-23 22:00:00.000,0,DSCOVR,1548864,-14836,-153690
2016-02-23 23:00:00.000,1,ACE,1396782,-127560,-114804
2016-02-23 23:00:00.000,0,DSCOVR,1548885,-15270,-153561
2016-02-24 00:00:00.000,1,ACE,1396782,-127560,-114804
2016-02-24 00:00:00.000,0,DSCOVR,1548905,-15704,-153432
2016-02-24 01:00:00.000,0,DSCOVR,1548925,-16138,-153303
2016-02-24 01:00:00.000,1,ACE,1396782,-127560,-114804
2016-02-24 02:00:00.000,1,ACE,1396782,-127560,-114804
2016-02-24 02:00:00.000,0,DSCOVR,1548946,-16572,-153174
2016-02-24 03:00:00.000,1,ACE,1396782,-127560,-114804
2016-02-24 03:00:00.000,0,DSCOVR,1548967,-17006,-153044
2016-02-24 04:00:00.000,1,ACE,1396782,-127560,-114804
2016-02-24 04:00:00.000,0,DSCOVR,1548988,-17440,-152914
2016-02-24 05:00:00.000,1,ACE,1396782,-121182,-114804
2016-02-24 05:00:00.000,0,DSCOVR,1549009,-17874,-152784
2016-02-24 06:00:00.000,1,ACE,1396782,-121182,-114804
2016-02-24 06:00:00.000,0,DSCOVR,1549030,-18307,-152653
2016-02-24 07:00:00.000,1,ACE,1396782,-121182,-114804
2016-02-24 07:00:00.000,0,DSCOVR,1549051,-18740,-152522
2016-02-24 08:00:00.000,0,DSCOVR,1549072,-19174,-152391
2016-02-24 08:00:00.000,1,ACE,1396782,-121182,-114804
2016-02-24 09:00:00.000,1,ACE,1396782,-121182,-114804
2016-02-24 09:00:00.000,0,DSCOVR,1549093,-19607,-152260
2016-02-24 10:00:00.000,0,DSCOVR,1549115,-20040,-152128
2016-02-24 10:00:00.000,1,ACE,1396782,-121182,-114804
2016-02-24 11:00:00.000,0,DSCOVR,1549136,-20473,-151996
2016-02-24 11:00:00.000,1,ACE,1396782,-121182,-114804
2016-02-24 12:00:00.000,1,ACE,1396782,-121182,-114804
2016-02-24 12:00:00.000,0,DSCOVR,1549158,-20906,-151863
2016-02-24 13:00:00.000,1,ACE,1396782,-121182,-114804
2016-02-24 13:00:00.000,0,DSCOVR,1549180,-21338,-151731
2016-02-24 14:00:00.000,0,DSCOVR,1549202,-21771,-151598
2016-02-24 14:00:00.000,1,ACE,1396782,-121182,-114804
2016-02-24 15:00:00.000,0,DSCOVR,1549223,-22203,-151465
2016-02-24 15:00:00.000,1,ACE,1396782,-121182,-114804
2016-02-24 16:00:00.000,1,ACE,1396782,-121182,-114804
2016-02-24 16:00:00.000,0,DSCOVR,1549245,-22635,-151331
2016-02-24 17:00:00.000,0,DSCOVR,1549268,-23067,-151197
2016-02-24 17:00:00.000,1,ACE,1396782,-121182,-114804
2016-02-24 18:00:00.000,1,ACE,1396782,-121182,-114804
2016-02-24 18:00:00.000,0,DSCOVR,1549290,-23499,-151063
2016-02-24 19:00:00.000,1,ACE,1396782,-121182,-114804
2016-02-24 19:00:00.000,0,DSCOVR,1549312,-23931,-150929
2016-02-24 20:00:00.000,1,ACE,1396782,-121182,-121182
2016-02-24 20:00:00.000,0,DSCOVR,1549335,-24362,-150794
2016-02-24 21:00:00.000,0,DSCOVR,1549357,-24794,-150659
2016-02-24 21:00:00.000,1,ACE,1396782,-121182,-121182
2016-02-24 22:00:00.000,0,DSCOVR,1549380,-25225,-150524
2016-02-24 22:00:00.000,1,ACE,1396782,-121182,-121182
2016-02-24 23:00:00.000,1,ACE,1396782,-121182,-121182
2016-02-24 23:00:00.000,0,DSCOVR,1549402,-25656,-150388
2016-02-25 00:00:00.000,1,ACE,1396782,-121182,-121182
2016-02-25 00:00:00.000,0,DSCOVR,1549425,-26087,-150252
2016-02-25 01:00:00.000,0,DSCOVR,1549448,-26518,-150116
2016-02-25 01:00:00.000,1,ACE,1396782,-121182,-121182
2016-02-25 02:00:00.000,0,DSCOVR,1549471,-26948,-149980
2016-02-25 02:00:00.000,1,ACE,1396782,-114804,-121182
2016-02-25 03:00:00.000,0,DSCOVR,1549494,-27378,-149843
2016-02-25 03:00:00.000,1,ACE,1396782,-114804,-121182
2016-02-25 04:00:00.000,1,ACE,1396782,-114804,-121182
